Unnamed: 0,ticker,date,c_x,change,v,change3,change4,change5,change6,change7,change8,change9,change10,change11,change12,change13,change14,h_y,v_y,oneminvol_y,stddev,count,day_ratio_15,lo_breakout,Predictions_change3
759,PENN,2021-01-08,93.75,8.285714,4707553,0,14.496,13.216,9.397333,14.976,16.149334,18.282667,18.421333,13.408,13.333333,18.24,14.538667,7,1,1,738.18097,54702,38,1.0,0.3155704
535,PHIO,2021-01-08,3.04,6.993007,387141,0,-0.65789473,1.6447369,0.32894737,1.9736842,4.2763157,-4.605263,-3.618421,15.131579,5.9210525,2.9605262,5.5921054,17,3,5,911.07434,1289,7,7.0,0.3150682
698,IQ,2021-01-08,19.61,4.410202,9291893,0,2.09077,1.9887812,1.3768486,8.924018,7.3941865,6.119327,10.147883,7.2921977,16.3692,12.391637,14.992351,14,1,0,4615.248,48182,42,7.0,0.314071
536,WTRH,2021-01-08,3.28,4.5731707,1890527,0,5.1829267,-0.30487806,-0.91463417,-0.91463417,1.8292683,3.9634147,8.231708,13.109756,23.475609,21.646341,16.463415,13,0,0,1144.7762,8363,5,13.0,0.31401914
759,NAK,2021-01-08,0.37,0.0,12342355,1,54.054054,54.054054,43.243244,43.243244,45.945946,51.351353,43.243244,32.432434,54.054054,97.297295,86.48649,0,0,0,4109.727,12703,4,43.0,0.3121372
759,AA,2021-01-08,24.99,0.9512485,3000729,0,1.5606242,-1.8807523,-3.0812325,-5.002001,-13.165266,-19.807922,-22.208883,-21.328531,-24.089636,-22.769108,-24.609844,0,0,0,2846.4045,22466,25,8.0,0.31177795
566,BNGO,2021-01-08,4.7,-2.2,137183775,1,69.14893,102.12766,111.702126,79.78723,85.106384,108.510635,190.42554,194.68085,155.31915,142.55319,146.80852,0,1,2,3652.2515,405711,45,253.0,0.31046647
659,CGC,2021-01-08,30.17,0.94740283,6844694,0,14.98177,16.274445,12.628439,14.484588,12.993039,12.363275,12.69473,19.821014,29.59894,33.974148,38.3825,0,0,1,729.56335,54973,14,40.0,0.3101179
759,CEIX,2021-01-08,7.56,0.5208333,378766,1,26.719576,28.439154,32.142857,29.100529,26.984127,19.047619,19.57672,16.269842,22.354498,21.560846,14.285714,0,0,0,2146.0776,2640,48,4.0,0.3095167
759,NVAX,2021-01-08,121.86,7.3334374,5389483,0,7.795831,11.365501,12.32562,8.755949,6.5156736,4.390284,7.910717,8.706713,11.882488,15.230593,93.254555,25,9,25,509.9356,64220,29,13.0,0.30830342
576,FTCH,2021-01-08,61.51,2.477733,4751248,0,2.698748,-1.9509023,-3.9018047,3.722972,3.1864738,6.047797,4.422045,1.8858722,-3.6579418,-0.04877256,0.08128759,0,3,32,7048.3037,28349,23,19.0,0.30723614
759,SU,2021-01-08,18.48,1.3326226,5924255,0,6.3311687,3.138528,-0.27056277,0.10822511,-1.5151515,-3.5714285,-4.599567,-2.9761906,-4.816017,-4.4372296,-5.898268,16,0,0,1671.1062,30333,15,21.0,0.30676317
759,JBLU,2021-01-08,14.69,2.8945556,6749936,0,9.121852,6.4669843,4.697073,7.215793,5.650102,4.152485,3.3356025,1.9060585,2.7910142,6.8754253,0.40844113,1,0,1,2850.24,35310,8,11.0,0.30611238
759,GOGO,2021-01-08,10.28,2.0750988,1466855,0,30.836576,16.634241,12.062257,14.688716,14.883268,22.178988,52.723736,50.29183,67.607,48.73541,41.828793,0,1,10,2453.9758,8172,66,3.0,0.3050201
759,PLNT,2021-01-08,81.42,2.3372707,941687,0,3.4266765,1.2036355,0.25792187,-0.28248587,0.13510194,-0.17194793,-2.0756571,-3.9056742,-6.976173,-5.4900517,-6.914763,0,0,1,680.4764,13140,29,8.0,0.30465811
759,MGI,2021-01-08,6.87,3.5820897,2914849,0,3.0567687,8.151382,3.7845707,-4.949054,-9.315866,10.48035,-1.7467248,-2.6200874,7.4235806,3.4934497,26.637554,10,1,2,1118.8562,15598,10,2.0,0.30378717
759,AMRS,2021-01-08,8.33,-0.68728524,6605288,1,30.132053,41.416565,46.578632,42.737095,28.931572,27.490997,27.2509,25.330132,18.607443,17.647058,18.727491,0,0,0,4830.4126,30915,45,21.0,0.30342564
759,BA,2021-01-08,209.9,0.6534719,14337707,0,2.0438304,-0.30967128,0.7717961,2.7108147,0.9671272,-1.5245355,-2.9061458,-0.7384469,-4.969033,-4.5164366,-3.9685564,0,0,2,2701.3079,162920,14,4.0,0.30334583
759,TWLO,2021-01-08,360.27,4.440711,2165670,0,7.350043,10.553196,8.252144,9.462348,9.495656,9.032115,12.213062,5.837289,-2.17337,1.8486135,0.6273073,9,6,1,854.8858,39409,18,3.0,0.3027047
759,TEN,2021-01-08,11.71,1.0682005,1193303,0,-2.9035013,-7.600342,-6.063194,-6.319385,-4.184458,-7.5149446,-8.625107,-9.99146,-13.748933,-12.980359,-12.211784,0,0,0,1133.6764,6968,9,9.0,0.3022536
755,OPK,2021-01-08,4.4,2.6785715,5880934,0,4.318182,8.636364,4.090909,4.090909,2.2727273,0.6818182,14.772727,25.454546,42.5,36.136364,28.636364,10,0,0,4052.948,23959,72,3.0,0.3015784
759,OSTK,2021-01-08,53.64,2.997038,3483548,0,23.695004,20.246084,18.139448,18.717375,21.513796,29.735271,39.075317,68.7733,77.06935,62.733036,55.66741,9,1,1,1050.2578,34159,19,7.0,0.300965
759,NNDM,2021-01-08,9.13,2.8907924,24495938,1,16.210297,19.934282,27.163198,29.901424,45.673603,60.56955,95.618835,95.947426,77.54655,65.93647,65.717415,4,0,0,1374.6473,98450,37,5.0,0.29902148
759,RRC,2021-01-08,7.52,1.4211886,4546385,1,32.446808,37.101063,35.37234,30.585106,19.680851,15.824468,19.946808,24.867022,30.984043,34.30851,31.914894,0,0,1,6057.71,22930,51,18.0,0.2959393
606,SOLO,2021-01-08,6.74,4.178674,16996304,1,23.738873,25.964392,15.430267,15.578635,25.074184,23.88724,36.646885,30.118694,25.074184,21.66172,25.964392,0,0,0,1296.7914,67058,83,7.0,0.29485324
759,HAL,2021-01-08,20.12,1.6216216,8436881,0,10.28827,6.6103377,6.11332,6.312127,1.3419483,-4.1252484,-4.870775,-4.970179,-9.393639,-8.05169,-8.996024,0,0,0,5825.1343,54394,18,26.0,0.29419234
759,COTY,2021-01-08,6.81,0.85714287,8097625,0,8.370044,5.5800295,3.8179147,2.349486,2.6431718,0.0,2.2026432,2.0558002,4.698972,4.2584434,-0.44052863,0,0,9,9177.485,29286,11,15.0,0.29323605
759,SPWR,2021-01-08,29.3,2.4920127,10154091,0,23.071672,17.918089,28.90785,29.863482,52.047783,61.160408,87.679184,85.255974,84.12969,81.77474,96.313995,0,0,0,1391.3687,77086,38,3.0,0.29269928
759,RFP,2021-01-08,7.16,1.6689847,228765,0,5.726257,8.379889,13.826816,19.134079,20.251396,15.502793,17.597765,17.318436,11.452514,12.430167,16.480448,253,0,1,1180.9071,1666,31,10.0,0.2925256
728,VXRT,2021-01-08,6.55,4.011887,5875317,0,12.061069,18.167938,11.145039,8.702291,8.396947,10.38168,63.35878,65.03817,57.251907,49.312977,106.10687,8,3,3,1598.9785,21499,189,10.0,0.2924031
150,NKLA,2021-01-08,17.75,5.7239056,17800300,1,23.492958,20.84507,17.070423,16.507042,14.140845,15.380281,27.042253,46.64789,71.26761,59.661972,39.887325,19,0,0,1563.4056,99885,19,28.0,0.29177544
50,RIDE,2021-01-08,21.98,2.4474022,14768072,1,20.473158,17.697906,13.648771,12.329391,10.191083,13.466788,12.056415,27.070065,39.854412,24.34031,22.747953,9,7,0,4565.8516,68340,91,6.0,0.2915647
91,XPEV,2021-01-08,45.45,6.57924,22647798,1,14.49945,9.284928,20.440044,28.426842,22.508251,26.68867,32.10121,24.048405,16.743675,12.783278,12.211221,12,1,3,3160.287,142141,26,2.0,0.29021928
759,SM,2021-01-08,8.42,3.2902467,5076612,1,14.370546,4.513064,7.2446556,6.888361,4.7505937,7.1258907,11.638955,10.451306,6.4133015,2.7315915,6.175772,0,0,0,1775.7537,26930,82,21.0,0.28872865
759,PBF,2021-01-08,6.58,1.2875537,8236060,1,26.44377,28.571428,32.066868,34.650455,31.306992,26.139818,29.635258,34.954407,107.29483,82.97872,56.534954,0,1,1,3599.8223,37106,20,14.0,0.2880051
759,SWN,2021-01-08,3.16,0.62305295,16205548,1,22.468355,26.265823,27.215189,25.0,11.3924055,8.544304,11.70886,11.70886,18.354431,21.518988,27.531645,0,0,0,6315.864,28697,80,26.0,0.28792924
301,SPCE,2021-01-08,25.22,2.9048946,8699084,0,33.70341,28.786676,29.183187,30.76923,34.41713,36.59794,54.12371,74.583664,135.64632,106.18557,97.85884,0,0,0,1414.7318,66585,33,12.0,0.28647292
759,ETSY,2021-01-08,175.65,5.2344985,2470361,1,25.886707,20.68887,26.011955,28.516937,26.068888,22.487902,26.068888,29.080559,17.07942,17.922005,15.952178,3,0,0,918.83856,45100,41,4.0,0.28546172
759,CCL,2021-01-08,20.47,1.3500482,30680944,0,5.276014,4.543234,3.8593063,3.6150465,2.002931,-0.19540791,-3.2242305,-4.68979,-5.129458,0.9770396,-3.2242305,0,1,2,5998.768,139499,139,27.0,0.28520182
759,CVNA,2021-01-08,278.44,3.4942257,1550823,0,8.626634,6.126993,4.198391,-0.014365752,-0.5854044,-0.56385577,2.327252,0.12929177,-7.1613274,-3.82129,-4.6616864,9,0,0,982.91174,25520,20,12.0,0.28471595
759,SABR,2021-01-08,12.57,3.7872684,8257410,0,0.9546539,-1.3524264,-1.6706444,-0.0795545,-0.159109,-3.3412888,-5.0119333,-5.5688148,-9.546539,-7.398568,-9.307876,214,1,1,3491.6838,34972,31,4.0,0.2845326
523,MRNA,2021-01-08,112.75,2.2764792,12376939,0,16.168514,18.217295,12.070953,11.760532,21.507761,20.505543,30.758314,37.07317,45.94235,49.002216,64.949005,0,0,0,1163.2966,148082,16,8.0,0.28429675
38,TRIT,2021-01-08,12.91,9.175084,1951017,0,-7.900852,-15.569326,-26.80093,-34.546864,-37.10302,-38.18745,-28.737413,-33.53989,-28.737413,-34.314484,-41.59566,6,4,0,537.19165,10570,10,4.0,0.2839952
554,ACB,2021-01-08,9.99,2.8459275,24836637,1,22.222221,33.333332,22.622623,19.719719,16.316317,7.5075073,9.109109,11.811811,16.916918,21.421421,23.323324,0,0,0,1338.9915,103867,20,15.0,0.28384936
134,EBON,2021-01-08,6.9,11.111111,15310197,0,-9.42029,-15.362319,-20.289856,-22.608696,-23.623188,-23.188406,-23.913044,-26.956522,-28.405798,-21.014492,-17.246376,3,0,3,1156.103,55928,22,134.0,0.28177953
759,STMP,2021-01-08,210.63,2.347818,234537,0,3.285382,0.7311399,2.302616,5.3696055,7.9191,9.84665,14.45663,14.356929,16.151545,15.448892,15.842947,6,0,0,585.29016,8119,31,5.0,0.28010178
759,TDC,2021-01-08,23.85,2.1839564,689026,0,6.498952,7.672956,10.356394,8.805032,9.098533,8.84696,11.991614,24.94759,41.719078,26.373165,19.496855,89,0,0,1202.258,8660,20,78.0,0.27896917
759,ENBL,2021-01-08,5.38,1.618705,1131205,0,17.100372,15.427509,13.754647,11.152416,7.063197,2.9739778,4.8327136,6.6914496,5.0185876,2.788104,3.5315986,12,1,1,3320.3167,4329,145,27.0,0.2779675
313,BNTX,2021-01-08,100.39,8.015797,3988408,0,6.0862637,4.5821295,5.0303817,5.0901484,6.883156,8.058572,10.54886,12.391672,10.429326,10.807849,17.710928,10,7,6,672.7537,48523,36,16.0,0.27747482
759,PLAY,2021-01-08,31.43,1.69598,1740866,0,10.404073,8.049634,14.508431,14.508431,10.754057,8.717786,16.385618,14.381165,19.058224,19.280941,15.622017,213,0,0,937.8339,16079,16,9.0,0.27604765
759,ELY,2021-01-08,26.37,1.7966361,994212,0,4.6643915,3.7921882,4.133485,11.831627,11.338642,9.897611,16.420174,10.693971,8.456579,5.8778915,10.049298,253,0,2,2026.4229,10480,32,14.0,0.2742526
269,BILL,2021-01-08,138.88,4.085388,1670673,0,-1.296083,-5.46515,-5.673963,-5.94038,-5.961982,-4.716302,-2.0737326,-7.142857,-14.573732,-8.777362,-10.210254,2,1,1,1279.6228,18772,66,6.0,0.27412662
759,TGTX,2021-01-08,54.0,3.7437139,1656725,0,-0.37037036,-4.5555553,-4.9074073,-5.111111,-6.5,-8.277778,-6.9259257,-4.814815,-7.759259,-8.407408,-9.444445,10,1,1,946.01385,15733,46,2.0,0.2731931
759,SPG,2021-01-08,86.49,1.6093035,3724464,0,10.70644,8.960573,8.42872,11.007052,10.718002,10.995491,15.816857,15.227194,19.667013,14.498786,13.111342,0,0,0,3156.5503,37327,27,31.0,0.27179033
759,DVN,2021-01-08,18.11,1.5078083,14031511,0,14.688018,10.104915,11.209276,12.092767,10.381005,-0.16565433,-2.6504693,-0.993926,-2.981778,-3.0369961,-2.7609055,0,0,0,16257.606,74591,213,254.0,0.27161658
577,EB,2021-01-08,19.1,3.7961519,980697,0,-3.5602095,-6.3874345,-5.497382,-4.397906,-2.198953,2.513089,4.08377,0.2617801,-1.4136126,0.15706806,-0.57591623,221,1,2,1144.7104,7501,15,15.0,0.271593
241,CLSK,2021-01-08,38.9,5.4716516,3399052,0,6.452442,-9.537275,-18.637531,-20.771208,-31.25964,-25.604113,-24.524422,-28.946016,-30.796915,-32.416454,-23.419024,242,0,0,503.88843,32091,19,14.0,0.27121854
759,SHOP,2021-01-08,1188.92,3.0495114,1399283,0,3.4636476,0.3431686,0.14635131,2.3046126,2.298725,1.0673553,4.9229555,2.2894728,-3.280288,-4.227366,-5.3922887,6,3,7,505.43457,44591,10,20.0,0.2704195
759,APPN,2021-01-08,152.01,6.4349976,1224320,0,16.222616,14.821393,22.722189,24.248405,21.682783,35.616077,47.325832,42.365635,71.04138,60.344715,47.760017,3,1,4,709.4559,23141,54,6.0,0.26968583
455,TIGR,2021-01-08,10.75,17.433155,9340914,1,35.813953,41.860466,47.534885,49.67442,75.62791,68.27907,86.88372,70.51163,65.95349,56.09302,59.813953,253,2,2,1153.5576,33637,20,18.0,0.26797223
759,JWN,2021-01-08,34.24,3.2076032,4094073,0,11.623832,10.776869,8.966122,9.725468,7.0385513,9.170561,23.07243,16.063084,23.306074,15.946261,11.56542,215,0,0,1700.421,37780,14,22.0,0.26580423
759,HOME,2021-01-08,19.18,13.848721,3775998,1,24.55683,22.784151,21.272158,19.134516,30.448383,33.003128,48.279457,36.444214,39.051094,37.069866,34.93222,48,12,12,2148.0977,26362,7,18.0,0.26325008
720,CRON,2021-01-08,9.06,3.1782067,5245386,1,28.256071,29.690948,23.62031,23.730684,21.743929,19.6468,17.218542,17.108168,19.426048,18.543047,22.18543,0,0,0,895.03326,35268,12,28.0,0.26298797
759,MARA,2021-01-08,26.39,26.878355,97428209,0,0.6062903,-10.306934,-9.3217125,-18.984465,-27.6241,-24.782114,-25.843122,-25.767336,-30.162941,-16.786661,-8.374384,253,0,0,1106.9125,464396,14,20.0,0.26226822
759,CWH,2021-01-08,27.5,1.0065949,1716635,1,20.727272,15.745455,16.327272,22.90909,31.272728,32.4,47.81818,41.563637,43.52727,36.0,29.2,0,2,2,3698.0784,13289,36,5.0,0.26162204
759,PCG,2021-01-08,12.24,0.40617386,10396792,0,-0.3267974,1.5522876,0.5718954,0.08169935,0.08169935,-2.2875817,-3.6764705,-5.5555553,-10.212419,-5.3104577,-4.6568627,0,0,3,10288.856,36460,30,16.0,0.25688368
409,CNR,2021-01-08,11.21,1.9113814,575792,0,1.5165031,0.17841214,8.028546,19.357716,21.141838,15.700268,13.916146,14.094559,6.868867,6.422837,5.6199822,253,0,0,1098.1165,5993,13,6.0,0.25651228
759,W,2021-01-08,258.38,7.437917,2388692,1,42.812912,26.402973,19.838997,18.546328,19.43649,18.112858,21.855408,16.042263,13.263411,11.173466,10.287174,9,7,9,793.8059,36819,96,11.0,0.25425187
728,BLNK,2021-01-08,43.91,6.1085973,16235794,1,24.800728,19.107265,11.5691185,13.82373,7.219312,5.8756547,11.250285,43.794125,46.89137,36.643135,26.3949,0,5,9,1213.0903,124823,35,6.0,0.25364625
759,CAR,2021-01-08,37.35,1.1692798,1434608,0,6.7737617,6.961178,6.372155,12.396252,14.672022,12.155288,14.457831,20.401606,33.708164,22.141901,15.127175,0,12,0,5371.428,10509,28,25.0,0.25307482
759,CCXI,2021-01-08,62.78,5.579832,435188,0,2.1822236,1.7521504,1.2105767,1.8636508,1.4813635,2.7237973,7.4068174,3.6476586,-6.9608154,-7.4068174,-6.451099,3,1,0,975.7237,5592,16,2.0,0.25206774
759,RDFN,2021-01-08,76.51,9.261577,1941490,0,6.378251,2.1173704,3.2544765,6.97948,2.8493009,0.8103516,3.6073716,10.874395,3.8687754,0.1960528,-3.9471965,7,7,0,727.9863,24325,26,3.0,0.25096732
728,AI,2021-01-08,143.63,10.420722,6387594,0,5.716076,-0.79370606,-4.066003,-8.20163,-6.3914223,-10.88909,5.13124,3.314071,11.696721,7.240827,2.7918959,5,0,1,624.30145,70303,19,6.0,0.24985552
759,USFD,2021-01-08,34.3,3.3600953,1989944,0,7.201166,6.1516037,5.4810495,5.451895,6.355685,2.7696793,0.4373178,1.4285715,-3.8483965,-3.2361517,-5.3061223,215,1,0,2286.698,13830,31,14.0,0.2480163
759,MGM,2021-01-08,31.36,4.117647,15426513,0,-2.8380103,-3.7308674,-0.35076532,-0.2869898,1.0204082,1.4030613,-0.38265306,-3.3482144,-7.1109695,-4.6237245,-5.803571,3,3,3,6778.264,89296,32,6.0,0.24605516
434,ZM,2021-01-08,349.61,2.189781,5009213,0,10.108406,15.683189,13.489317,14.278768,10.754841,10.205658,14.069963,13.217586,9.908183,9.639313,10.382998,0,0,1,1652.4497,102829,24,8.0,0.2439158
759,RIOT,2021-01-08,26.59,20.554577,57499659,0,10.116585,2.106055,2.2940955,-8.687476,-23.016172,-15.381722,-16.321926,-23.65551,-28.807823,-15.720196,-6.957503,253,0,14,1498.1963,285488,24,18.0,0.2398651
419,UBER,2021-01-08,53.28,-2.3873153,38497275,0,12.668919,8.671171,6.6816816,8.8213215,6.9819818,4.11036,2.3273273,4.204204,-4.5420423,-1.4264264,-3.3596096,0,19,12,6513.8135,260099,34,8.0,0.23865148
397,CRWD,2021-01-08,223.73,3.318734,3537355,0,3.6517231,2.8248334,0.4156796,2.163322,2.132034,1.081661,3.0840745,-2.7265007,-7.138068,-3.0974836,-2.762258,253,0,0,820.77106,60491,46,3.0,0.23742494
759,QDEL,2021-01-08,198.55,5.9605026,1666124,0,1.5512465,3.2032235,4.8300176,7.710904,12.18333,19.027952,28.55704,22.205994,17.844372,15.839839,33.46764,0,0,0,614.4809,28488,11,20.0,0.23645857
759,VG,2021-01-08,13.19,3.6547434,1586232,0,9.173616,5.231236,2.8809705,0.6065201,0.7581501,2.2744503,4.3214555,7.354056,7.429871,4.624716,-0.90978014,5,0,0,1734.3771,13880,52,16.0,0.2287668
759,X,2021-01-08,22.29,13.838631,27843712,0,5.38358,-2.736653,-0.9421265,-0.8524002,-7.5818753,-13.907582,-13.324361,-13.010319,-14.087034,-12.0681925,-8.703454,253,1,0,3457.3813,126321,38,9.0,0.2286135
759,CVE,2021-01-08,6.53,1.7621145,11082370,0,1.2251148,-0.6125574,-4.5941806,-2.7565084,-4.74732,-7.350689,-8.882083,-6.891271,-9.49464,-8.422665,-7.5038285,214,0,0,4209.427,20792,7,56.0,0.2244767
759,SFIX,2021-01-08,55.56,1.5224913,3111921,1,36.933044,38.840893,52.033836,60.52916,49.550037,77.35781,88.7509,82.703384,104.75162,97.12023,84.287254,0,1,2,1409.177,27036,25,4.0,0.22434708
759,FEYE,2021-01-08,22.7,4.303909,5087357,0,1.7621145,0.969163,0.13215859,2.4669604,2.0704846,0.44052863,4.6255507,-0.92511016,-1.4977974,-3.3480177,-4.9779735,8,0,0,3790.5718,31229,32,13.0,0.21882302
759,ON,2021-01-08,35.52,3.5067873,6827478,0,7.685811,7.31982,8.980856,11.007883,8.84009,6.052928,6.25,4.983108,-1.0416666,1.829955,0.3096847,253,0,1,1974.6564,52122,17,11.0,0.2144723
758,AMRN,2021-01-08,5.87,7.7738514,9284850,0,7.495741,7.6660986,12.095401,8.8586035,8.517887,12.947189,30.153322,32.879047,37.81942,27.427597,33.21976,87,0,0,2256.2693,31256,19,13.0,0.21007267
759,GPS,2021-01-08,21.42,1.9069767,9605616,0,6.302521,4.2016807,5.5555553,4.9953313,7.236228,5.7422967,6.7693744,5.602241,0.42016807,-1.4005603,-3.267974,18,1,0,13850.002,53268,21,23.0,0.20938313
752,FLGT,2021-01-08,63.34,1.4963298,4492150,0,16.671928,14.93527,22.73445,25.734133,11.825071,9.677929,17.524471,21.376698,44.06378,49.036945,74.85001,0,253,3,440.65408,48503,70,2.0,0.20509952
759,NVTA,2021-01-08,51.13,9.351494,5825438,0,9.114023,9.81811,11.030706,17.836885,12.458439,10.678662,9.9159,5.1046352,-1.0365734,1.799335,1.0170155,9,6,3,6286.5522,54038,21,5.0,0.20222801
385,REAL,2021-01-08,24.5,6.0,2942042,0,17.591837,12.081633,15.22449,19.591837,16.367348,14.163265,16.938776,6.0816326,0.85714287,11.755102,2.489796,253,0,0,1156.3895,22548,30,13.0,0.20075369
742,LAC,2021-01-08,19.33,5.055292,9896256,0,16.347647,12.364201,48.73254,22.038282,22.607346,20.279358,30.160372,22.141748,11.84687,7.8116918,9.674082,253,0,253,1801.4098,55072,47,13.0,0.188737
759,MSTR,2021-01-08,531.64,6.1427903,1645387,0,18.802197,17.154465,16.893011,10.789256,0.17116846,9.566624,12.685276,6.209089,3.353773,13.860884,31.005943,253,0,0,198.39627,43072,142,2.0,0.18251514
759,PRTY,2021-01-08,7.97,3.1941032,3180400,0,-2.5094104,-7.151819,-11.543287,-10.539523,-5.8971143,-6.3989964,-1.0037642,-5.8971143,-9.410289,-9.410289,2.2584693,253,0,0,3587.352,18056,46,6.0,0.1812121
759,DDD,2021-01-08,23.53,36.977352,134254404,0,36.549088,33.871655,42.37144,38.929028,38.80153,50.27624,65.57586,58.39354,87.717804,77.64556,69.953255,253,0,0,1538.757,548458,202,14.0,0.17469195
759,ENPH,2021-01-08,207.41,2.9051273,5199658,0,4.2476254,0.45320863,-1.6392652,-0.45320863,3.4183502,2.9603202,6.754737,1.0655224,-7.911865,-5.645822,-6.007425,0,0,0,1614.4624,81670,301,255.0,0.17128947
539,IDEX,2021-01-08,3.16,30.536913,174938924,0,15.189874,16.455696,8.86076,7.594937,2.21519,12.025316,31.329113,34.49367,44.93671,41.772152,31.01266,29,29,29,3972.9456,318393,5,33.0,0.16061345
759,RUN,2021-01-08,96.5,6.390233,7496569,0,-3.7823834,-7.471503,-9.015544,-11.481865,-7.243523,-9.73057,-9.264249,-15.305699,-23.523315,-24.42487,-22.891191,253,0,0,1816.6826,81917,50,7.0,0.15962294
583,NIO,2021-01-08,58.92,9.266765,220184241,0,7.3150034,2.2063816,0.1527495,1.9857434,-0.5770536,5.515954,9.504413,2.970129,1.4765784,0.91649693,3.0380177,253,24,3,8911.373,1103307,30,13.0,0.1587809
759,MCRB,2021-01-08,27.6,4.243937,1369594,0,1.3043479,-3.2608695,-6.630435,-2.4275362,-6.1231885,-12.028986,-9.637681,-8.152174,-13.224638,-10.507246,-10.905797,26,4,1,3365.0234,15045,49,15.0,0.138605
759,STNG,2021-01-08,13.63,11.863057,3074815,0,10.051357,5.13573,4.1819515,-4.7688923,-4.9156275,-8.730741,-10.418195,-6.7498164,-7.923698,-5.502568,-0.95377845,80,84,7,1021.59033,18061,14,13.0,0.13272786
759,PLUG,2021-01-08,53.78,18.375978,100750527,1,27.463741,20.862774,27.277798,22.443287,21.476385,24.618818,31.238379,40.368168,29.24879,26.441055,24.860542,253,253,0,2494.7012,712401,14,12.0,0.12877634
759,GSAT,2021-01-08,0.56,57.5,133428570,1,71.42857,80.35714,73.21429,164.28572,155.35715,105.35714,144.64285,123.21429,103.57143,117.85714,101.78571,253,253,129,5433.143,125772,22,145.0,0.12620074
759,TSLA,2021-01-08,880.02,8.388069,75054750,0,-1.934047,-2.2863116,-3.411286,-2.3317652,-2.7613008,-3.6385536,2.3158565,1.8045044,1.3045158,-3.6385536,-4.2737665,253,12,11,777.5425,1799720,180,5.0,0.11115196
746,ADT,2021-01-08,8.83,11.785714,12705172,0,3.3975084,1.8120046,0.79275197,4.6432614,4.7565117,2.6047566,3.1710079,15.74179,20.611551,16.19479,9.173273,77,77,78,8651.879,47347,30,21.0,0.066307366
758,SENS,2021-01-07,0.88,4.4444447,8161149,0,10.227273,36.363636,131.81818,238.63637,343.18182,218.18182,167.04546,237.5,260.22726,209.09091,201.13637,0,0,0,1920.6097,18075,11,5.0,0.41881034
32,MP,2021-01-07,29.75,3.051882,4185817,1,18.655462,19.058823,12.369748,20.840336,23.69748,21.008404,12.941176,12.033613,9.915966,11.966387,3.9663866,0,2,0,1106.9933,32291,36,5.0,0.41166684
758,CVM,2021-01-07,13.5,1.380814,533074,0,1.7777778,-0.14814815,7.3333335,12.222222,12.444445,9.703704,6.3703704,13.62963,13.407408,203.03703,159.25926,8,0,0,1361.1085,3322,10,18.0,0.40044725
758,DS,2021-01-07,2.44,7.6271186,1236795,0,4.508197,6.557377,4.9180326,4.508197,3.6885245,2.0491803,4.508197,9.4262295,32.37705,49.590164,44.262295,0,0,2,925.35846,4374,8,1.0,0.39853144
758,AMTX,2021-01-07,3.09,6.418919,704376,0,9.708738,22.977346,42.718445,33.980583,37.216827,31.71521,49.190937,255.98706,222.97734,180.58252,151.13269,0,0,2,997.83984,2804,36,6.0,0.39828378
26,QS,2021-01-07,62.0,13.342853,38842780,0,-3.2419355,-4.354839,-9.758064,-12.0161295,-14.4838705,-17.17742,-14.725806,-19.5,-20.0,-16.870968,-22.096775,0,0,0,1238.9618,269675,20,47.0,0.39743754
758,AMC,2021-01-07,2.05,4.9751244,26823952,1,16.09756,13.170732,24.390244,56.09756,62.92683,49.26829,82.439026,138.04878,153.17073,893.1707,704.87805,0,0,0,6034.4634,46424,38,10.0,0.39274538
601,ASRT,2021-01-07,0.49,4.0,6940424,1,46.938774,34.69388,28.571428,30.612246,44.89796,75.5102,57.142857,53.061226,44.89796,46.938774,42.857143,0,0,0,2973.8213,9105,8,5.0,0.38704005
758,IVR,2021-01-07,3.45,2.6627219,6170920,0,-3.4782608,-2.3188405,-1.4492754,-2.8985507,-0.28985506,6.3768115,3.768116,12.753623,24.637682,33.333332,22.31884,0,0,0,3636.637,16126,59,9.0,0.38595656
320,OCGN,2021-01-07,2.8,9.195402,30713089,0,1.4285715,-12.857142,-15.0,-12.5,-14.642858,-16.428572,-19.642857,-23.214285,-27.5,-35.357143,-29.285715,1,0,0,1933.8989,63272,36,6.0,0.3831286
758,GRPN,2021-01-07,36.64,2.2405975,462150,0,-0.76419216,-0.62772924,-4.3122272,-3.029476,-4.8034935,-6.6593885,-7.4508734,-10.316594,-9.061135,-10.043668,-12.581878,0,0,0,700.2431,6521,10,8.0,0.37922734
758,ATOS,2021-01-07,0.95,4.347826,12464123,1,30.526316,42.105263,40.0,52.63158,63.157894,116.8421,105.26316,215.78947,296.8421,178.94737,157.89473,1,0,0,2890.9307,23105,10,13.0,0.37749362
758,GNUS,2021-01-07,1.43,7.4074073,13805047,0,0.0,8.391608,7.6923075,1.3986014,0.6993007,5.5944057,13.286714,30.76923,30.76923,113.986015,104.8951,4,4,0,2897.4773,19866,15,4.0,0.37660584
758,APPS,2021-01-07,51.57,7.190874,2269560,0,15.687415,18.014349,15.958891,13.34109,26.274965,26.042273,31.820826,36.513477,26.52705,19.93407,21.698662,1,0,0,746.2872,26504,22,6.0,0.3721974
534,PHIO,2021-01-07,2.86,4.710145,144259,0,5.5944057,5.5944057,8.041958,6.643357,8.391608,10.839161,1.3986014,2.4475524,22.377623,12.587413,9.440559,0,0,0,414.84402,859,4,2.0,0.3709345
